_normalized_mun_slug,_normalized_mun_cod_ibge,vlr_investimento_sum,vlr_desembolsado_sum,vlr_investimento_por_populacao,vlr_desembolsado_por_populacao,populacao
satuba-al,2708907,4146121,1302609.6,280.54137627715,88.13922457541106,14779
brasilandia-de-minas-mg,3108552,3990269.3900000006,2792833.33,280.491310979896,196.31894629551525,14226
belmonte-ba,2903409,6151098.68,2126552.4000000004,280.42391976293595,96.94790973330296,21935
sao-joao-da-urtiga-rs,4318424,1431794.14,1249833.7,280.2493912703073,244.63372479937365,5109
boa-vista-do-cadeado-rs,4302220,683381.8300000001,318515.56,280.189352193522,130.59268552685526,2439
sao-fidelis-rj,3304805,10990461.480000002,6305463.51,279.9689596494804,160.62419782963113,39256
mamanguape-pb,2508901,11474657.91,2971542.23,279.8970121475266,72.48371133769149,40996
brejo-de-areia-ma,2102150,1557298.34,153543.6,279.787700323392,27.58598634567014,5566
terra-de-areia-rs,4321436,2786481.21,2066193.75,279.3464872180451,207.13721804511277,9975
aluminio-sp,3501152,4736624.66,1644397,279.26564825187194,96.95165379399799,16961
balneario-camboriu-sc,4202008,21589592.29,9379322.57,279.14447893770523,121.27075288976236,77342
nova-trento-sc,4211504,3451811.5100000007,2770135.89,279.06956989247317,223.95795052146497,12369
almirante-tamandare-pr,4100400,31686384.159999993,15594593.22,278.95644965621665,137.2896426590603,113589
pontes-e-lacerda-mt,5106752,11829631.049999999,8346200,278.81003676730535,196.70979754413256,42429
terra-roxa-pr,4127403,4665549.67,2803332.14,278.80660152981955,167.52313493486315,16734
mataraca-pb,2509305,1998064.51,253500,278.6700850767085,35.35564853556485,7170
tangara-rn,2414001,3792151.59,2387581.29,278.6298008817046,175.42845628214548,13610
santo-estevao-ba,2928802,13469365.990000002,10745963.53,278.30993635969173,222.0378025497448,48397
santa-rita-de-minas-mg,3159357,1664130.48,954463.9,278.2826889632107,159.60934782608697,5980
senador-firmino-mg,3165701,2026614.6400000004,373300,277.77064692982464,51.16502192982456,7296
cristinapolis-se,2801702,4682663.83,2258861.79,277.75454238092414,133.98551456195503,16859
santa-isabel-go,5219357,985823.1100000001,960300,277.69665070422536,270.50704225352115,3550
prudente-de-morais-mg,3153608,2574342.7899999996,1577507.1400000001,277.52725204829665,170.0632966796033,9276
santo-cristo-rs,4317905,4132055.34,1939102.38,277.1889273495673,130.07998792513584,14907
pereira-barreto-sp,3537404,6918240.609999999,5296656.359999999,277.1508937585129,212.18878134764842,24962
altaneira-ce,2300606,1899755.3599999999,1563425.4,277.0938389731622,228.03754375729287,6856
ipaporanga-ce,2305654,3260281.62,1667560,277.046364717879,141.70292318150916,11768
sorocaba-sp,3552205,176380905.84999996,110850969.95,276.8118399308209,173.9692899415713,637187
sao-joao-batista-do-gloria-mg,3162203,1992479.78,1682797.97,276.8101944984718,233.78688107807724,7198
paranacity-pr,4118105,2858181.8600000003,1961206.3599999999,276.4733855678081,189.7084890694525,10338
cocal-do-sul-sc,4204251,4250855.420000001,2874227.3200000003,276.4604201352758,186.9294562955255,15376
mato-rico-pr,4115739,1148846.8699999999,811770,276.4309119345524,195.32483156881617,4156
nova-redencao-ba,2922854,2472111.25,2178450.2800000003,276.429749524768,243.5927854187633,8943
caete-mg,3110004,11358915.79,9067376.08,276.4264525941789,220.66037379538596,41092
ipanema-mg,3131208,5098275.55,3543400.4,276.25443240314274,192.00218910864263,18455
umbauba-se,2807600,6197035,3739920.1900000004,276.23406436658644,166.70768431844525,22434
caico-rn,2402006,17441860.299999997,8846592.690000001,276.2104343832644,140.0952173499929,63147
santa-margarida-mg,3157906,4173810.92,3397374.91,276.21010654490107,224.82793395539673,15111
tijucas-sc,4218004,8551195.77,3658103.48,276.2014137596899,118.15579715762274,30960
guaiuba-ce,2304954,6742378.14,2207353.69,276.16851560579994,90.41343860080282,24414
senador-canedo-go,5220454,27708466.47,9879988.600000001,276.0714823597397,98.4386162782588,100367
poco-de-jose-de-moura-pb,2512077,923000,465850,276.01674641148327,139.30921052631578,3344
jaramataia-al,2703700,1885805.48,682500,275.90423994147767,99.85369422092172,6835
general-carneiro-pr,4108502,4363986.3100000005,2930250,275.6782255211624,185.10739102969046,15830
catu-ba,2907509,14078065.269999998,6585994.470000001,275.62435675548676,128.94246862580027,51077
cachoeira-de-minas-mg,3109709,3100548.22,1797892.65,275.60428622222224,159.81268,11250
valenca-do-piaui-pi,2211308,5600081.949999999,4259711.640000001,275.51323182131256,209.56959755977567,20326
guarabira-pb,2506301,15346903.42,10006877.63,275.5081039063622,179.64378913543015,55704
laranjal-paulista-sp,3526407,7543868.909999998,3236076.0800000005,275.48454973707265,118.17397312299154,27384
baia-formosa-rn,2401404,2402197.9000000004,1154250.53,275.2919894567958,132.27716364886547,8726
ponto-dos-volantes-mg,3152170,3220525.23,1820196.8900000001,275.02350384286933,155.4395294619983,11710
dilermando-de-aguiar-rs,4306379,916102.15,469820,274.9406212484994,141.00240096038416,3332
capela-al,2701704,5739014.970000001,3150296,274.896535421756,150.89792594721465,20877
monte-azul-paulista-sp,3531506,5751524.719999999,4706361.140000001,274.876922194609,224.92645478875934,20924
apuiares-ce,2300903,4060915.8000000003,2588613.12,274.85047715736044,175.20224162436548,14775
bom-sucesso-de-itarare-sp,3507159,1043017.0199999999,427636.72,274.69502765341053,112.62489333684486,3797
goioxim-pr,4108650,2359506.7199999997,2169884.79,274.6167039106145,252.5471124301676,8592
divisa-alegre-mg,3122355,1385277.9,345850,274.42113708399364,68.5122820919176,5048
roque-gonzales-rs,4316303,2028974.33,987447.71,274.4082134162835,133.54716121179334,7394
magalhaes-de-almeida-ma,2106300,5013986.890000001,4087450.89,274.3331449362587,223.63904853094053,18277
cruzmaltina-pr,4106852,962415.0700000001,385134.04,274.1142324124181,109.69354599829109,3511
cristalia-mg,3120300,1623377.65,1058200,273.75677065767286,178.44856661045532,5930
alto-longa-pi,2200301,3352278.9699999997,2380082.8,273.65542612244894,194.29247346938774,12250
porciuncula-rj,3304102,5043556.489999999,4031404.6799999997,273.452423010193,218.5754001301236,18444
altonia-pr,4100509,5677408.97,3766257.14,273.4255909266037,181.38398863417453,20764
capetinga-mg,3112406,2054864.52,1145430.95,273.3986854709952,152.39900878126662,7516
sao-jose-do-xingu-mt,5107354,1307870.0899999999,200000,273.21288698558595,41.77982034677251,4787
ibira-sp,3519402,3041455.7899999996,1594520.2800000003,272.996660084373,143.1218274840679,11141
rio-espera-mg,3155207,1841325.8199999998,1179800,272.6678246705168,174.70753739078927,6753
sao-tome-pr,4126108,1505417.3900000001,1344306,272.6217656646143,243.44549076421586,5522
campos-altos-mg,3111507,3927402.1800000006,3602785.5300000003,272.43355854606,249.91575541065484,14416
serra-caiada-rn,2410306,2329740.4499999997,1617038.3499999999,272.42053905519174,189.08306244153414,8552
porto-vera-cruz-rs,4315073,567469.95,43805,272.2984404990403,21.019673704414586,2084
itambe-pr,4111100,1655549.8,1466422,272.2048339362052,241.1085169352187,6082
conquista-mg,3118205,1883771.74,1392724.13,272.14269575267264,201.20256139843974,6922
queluz-sp,3541901,3123071.41,1347800,272.09195068827324,117.4246384387524,11478
porangaba-sp,3540507,2377072.1300000004,1946435.6,272.0073383682344,222.72978601670673,8739
lucelia-sp,3527405,5470681.9399999995,3229960.2800000003,271.94322910970817,160.5587453397624,20117
joviania-go,5212105,1881128.56,1058876.19,271.9179762937265,153.06102775368603,6918
serrolandia-ba,2930600,3449252.5,2534926.16,271.55192095732957,199.56905684144232,12702
jacarau-pb,2507309,3931113.43,1755237.4,271.5419928161912,121.24317192788561,14477
jupia-sc,4209177,594637.5599999999,481550,271.52399999999994,219.88584474885846,2190
guaraniacu-pr,4109302,4423861.000000001,3481931.38,271.4524759158128,213.65474504510033,16297
igarapava-sp,3520103,7661702.42,5106714.140000001,271.40284874247254,180.89671059156927,28230
apiai-sp,3502705,7494829.829999999,3770281.1900000004,271.3453470185728,136.50053184171466,27621
itapirapua-go,5211008,2125722.12,1570140.47,271.3110555201021,200.40082578174855,7835
barros-cassal-rs,4302006,3209833.48,1356420,271.1236996367937,114.57217670411352,11839
botupora-ba,2904209,3659807.8400000003,2627374.01,270.7759573838414,194.3899089967446,13516
nacip-raydan-mg,3144201,800628.92,780680.4,270.75715928305715,264.0109570510653,2957
rafard-sp,3542107,2265552.1000000006,1421119.35,270.67528076463566,169.78725806451615,8370
bofete-sp,3506904,2602434.2899999996,2349918.8200000003,270.5795685173632,244.32510085256814,9618
penha-sc,4212502,6802386.329999998,3753015,270.56944154965987,149.2786683107275,25141
rubiacea-sp,3544400,719507.76,98200,270.3899887260429,36.903419767004884,2661
santos-dumont-mg,3160702,13013581.760000002,9419007.99,270.34467789849805,195.67085589047926,48137
carlopolis-pr,4104709,3669125.2600000002,2247604.14,270.1660599366763,165.49621824607908,13581
bom-jesus-das-selvas-ma,2102036,7684622.44,1413578,270.0243311430479,49.67068414209916,28459
nova-uniao-mg,3136603,1577059.73,541150,269.9520249914413,92.63094830537487,5842
dores-de-guanhaes-mg,3123106,1451081.83,964081.46,269.86829644783336,179.29727729217035,5377
barra-do-choca-ba,2902906,11535604.3,4469335.66,269.7125157820903,104.49697591769933,42770
sao-felix-do-coribe-ba,2929057,3641547.3,3207683.39,269.6643438981043,237.53579606042655,13504
barao-de-antonina-sp,3505005,713325.8400000001,599167.14,269.4846392142048,226.35706082357387,2647
guaramiranga-ce,2305100,1122000,0,269.45244956772336,0,4164
salmourao-sp,3545100,1226077.23,639215.14,269.40831245880025,140.45597451109646,4551
claraval-mg,3116407,1223480.67,589525.5800000001,269.37046895640685,129.79427124614708,4542
holambra-sp,3519055,3042761.76,1474537.6099999999,269.2947836091689,130.50160279670766,11299
antonio-prado-de-minas-mg,3103108,391233.01,15600,269.2587818306951,10.736407432897453,1453
verdelandia-mg,3171030,2161787.38,1072500,269.2474006725619,133.57827873956907,8029
domingos-mourao-pi,2203420,1155049.05,952500,269.1167404473439,221.92451071761417,4292
conego-marinho-mg,3117836,1689671.6400000001,669813.46,269.09884376493073,106.67518076126771,6279
prata-mg,3152808,7223832.4,3724518.56,268.9739136910303,138.6796202107458,26857
senador-modestino-goncalves-mg,3165909,1375550.3399999999,702070.29,268.92479765395893,137.25714369501466,5115
rio-bananal-es,3204351,4738797.65,97500,268.898465074051,5.532542699880837,17623
alfenas-mg,3101607,21508820.730000004,11674300.620000001,268.87370281014057,145.93605455272765,79996
itabaiana-pb,2506905,7028525.7,3389341.5,268.8595249024558,129.6511934817535,26142
guara-sp,3517703,5588035.84,3885314.38,268.60391463180156,186.75804556815996,20804
jose-boiteux-sc,4209151,1299450.67,276200,268.4815433884297,57.06611570247934,4840
cabo-verde-mg,3109501,3764205.17,2421445.2800000003,268.41166357672563,172.66438106103823,14024
mogeiro-pb,2509404,3547857.53,840746,268.4110705099107,63.60614313814495,13218
pedro-ii-pi,2207900,10081943.030000001,3803258.8200000003,268.2794845662587,101.20433262373604,37580
delmiro-gouveia-al,2702405,11634536.64,655000,268.26231588655753,15.102605487664285,43370
sao-luis-de-montes-belos-go,5220108,8130999.670000001,5811119.61,268.2258913373359,191.69755261595304,30314
dom-joaquim-mg,3122603,1246953.0499999998,724300,268.21962787696276,155.79694557969455,4649
jacupiranga-sp,3524600,5080270.35,4130442.46,267.8055007907222,217.73550131787033,18970
alfredo-wagner-sc,4200705,2717203.37,1763240.3800000004,267.7047655172414,173.7182640394089,10150
vacaria-rs,4322509,17256609.689999998,15591091.229999999,267.2791290812217,241.48273387646364,64564
itapeva-sp,3522406,24891972.960000005,18824594.09,267.2389603306673,202.0998882387675,93145
jiquirica-ba,2918209,4228908.95,3085150,267.111479914098,194.8679888832744,15832
sao-joao-evangelista-mg,3162807,4336270.16,2744975.8,266.78172511381814,168.88001722652885,16254
felixlandia-mg,3125705,3811036.4799999995,1954470.2800000003,266.74854623083917,136.80060754532093,14287
borborema-sp,3507407,3929457.6500000004,3098795.2800000003,266.7475154436223,210.35878623311385,14731
sao-sebastiao-do-passe-ba,2929503,11102717.500000002,5894259.16,266.7383600807227,141.6072256390544,41624
mercedes-pr,4115853,1355018.01,1029350,266.7358287401575,202.6279527559055,5080
nazare-da-mata-pe,2609501,8249983.83,4412578.33,266.5153878210305,142.54816120174448,30955
arataca-ba,2902252,3150520.95,1931030.95,266.4964430722382,163.34215445779054,11822
cruzalia-sp,3513306,685358.75,638650,266.36562378546444,248.21220365332297,2573
iguai-ba,2913507,7842121.05,4492113.109999999,266.29498624741075,152.5387317056606,29449
santa-cruz-do-capibaribe-pe,2612505,23300383.349999998,18137013.39,266.04077721449613,207.08608378433925,87582
estrela-do-sul-mg,3124807,1898017.35,1682456,265.9777676569507,235.7701793721973,7136
alfredo-chaves-es,3200300,3878313.3,1924284.9199999997,265.9110935893041,131.9358875557079,14585
corbelia-pr,4106308,4356569.8,3669440.95,265.82279577765576,223.89657392153273,16389
echapora-sp,3514700,1914136.47,1599007.1400000001,265.74156184922947,221.99182840483135,7203
bom-jesus-da-lapa-ba,2903904,18616553.2,14880241.13,265.60926237694395,212.30191368240835,70090
vila-flor-rn,2415008,686797.88,309400,265.5830935808198,119.64423820572313,2586
caldeirao-grande-do-piaui-pi,2202091,1491778.2200000002,1151552.38,265.34653504091074,204.8296655994308,5622
cocal-dos-alves-pi,2202729,1547110.8099999998,1107642.95,265.09780843043177,189.79488519533928,5836
marechal-deodoro-al,2704708,12617964.25,9633525.08,264.955257963589,202.28723683934234,47623
severinia-sp,3551900,4253696.82,3092682.67,264.81334868953496,192.5345620369794,16063
ouro-verde-de-minas-mg,3146206,2360744.6399999997,689386.64,264.776204576043,77.3201704800359,8916
serranopolis-do-iguacu-pr,4126355,1275335.04,590780,264.7021668742217,122.61934412619344,4818
mallet-pr,4113908,3381650.29,2050182.1400000001,264.52208150813516,160.3709433667084,12784
angical-do-piaui-pi,2200608,2021759.81,1334346.62,264.3860088923761,174.49282332941024,7647
piata-ba,2924306,5071367.04,4264866.25,264.36777563467655,222.32530104780275,19183
cabeceiras-do-piaui-pi,2202059,2624565.46,1659650,264.3599375503626,167.16861402095086,9928
miguel-leao-pi,2206308,434841.79000000004,87356.32,264.1809173754557,53.071883353584454,1646
hidrolandia-ce,2305209,5134325.99,2288406.11,264.13859399115137,117.7284756662208,19438
mambai-go,5212709,1872963.61,1031716.5,263.9463937429538,145.394095264938,7096
paicandu-pr,4117503,9728363.67,4999690.5,263.81287748128864,135.58115034168566,36876
paty-do-alferes-rj,3303856,6909994.84,2550259.5700000003,263.78053290578714,97.353014582379,26196
pedra-branca-ce,2310506,11087623.000000002,5502888.83,263.6457733919867,130.84981167518725,42055
sao-goncalo-do-rio-abaixo-mg,3161908,2537621.15,196400,263.5941778331775,20.40095564558014,9627
araponga-mg,3103702,2194769.7600000002,964320,263.541037463977,115.79250720461096,8328
gonzaga-mg,3127503,1564331.4100000001,711425,263.4885312447364,119.82903823479872,5937
campo-alegre-sc,4203303,3366559.21,1127844.8,263.2798318604833,88.20245561898804,12787
espumoso-rs,4307500,4062785.65,1528700,263.21902494331067,99.04114026563006,15435
bela-vista-do-toldo-sc,4202131,1617098.6900000002,1251080,263.15682506102524,203.59316517493897,6145
varzea-da-roca-ba,2933059,3991186.2199999997,2291672.38,263.0799696789928,151.05611891108035,15171
brotas-sp,3507902,5945457.379999999,4857475.33,262.71297689010646,214.6381216031108,22631
dores-do-indaia-mg,3123205,3819662.99,2784241.35,262.6642133131619,191.4620650529501,14542
paranaiguara-go,5216304,2390133.61,1396386.67,262.65204505494506,153.4490846153846,9100
foz-do-iguacu-pr,4108304,85370362.92000002,53775766.67,262.5673575139096,165.39417743904878,325137
sao-vicente-de-minas-mg,3165305,1740950.5,1118619.88,262.3098538496309,168.54299834262466,6637
marechal-floriano-es,3203346,3713771.2800000003,680032.69,262.30903234920186,48.0316916231106,14158
sao-pedro-do-suacui-mg,3164100,1068269.96,404606,262.2808642278419,99.33857107782961,4073
crissiumal-rs,4306007,3693961.9500000007,946207.14,262.2807405566601,67.18312553251917,14084
mogi-guacu-sp,3530706,36639392.21,26168846.61,262.01687841471437,187.13955354844245,139836
barrinha-sp,3505609,7116176.99,3067183.74,261.92266885052817,112.89277264529427,27169
madeiro-pi,2205854,2096390.1900000002,1533550,261.656289316026,191.4066400399401,8012
wenceslau-braz-pr,4128500,5040745.75,2668011.9,261.4765924888474,138.39671646436352,19278
simao-pereira-mg,3167509,677273.4199999999,7800,261.0922976098689,3.0069390902081725,2594
machadinho-rs,4311700,1438474.23,688100,261.06610344827584,124.88203266787659,5510
mulungu-ce,2309102,2864651.1,377202.5,261.01604555808655,34.36924829157175,10975
palmares-pe,2610004,14302017.06,2140860,261.0142909807643,39.071066175128664,54794
coaraci-ba,2908002,6627795.17,2305791.08,260.91627312810016,90.77202897409653,25402
itainopolis-pi,2205003,2663234.1799999997,462357.14,260.89676528213164,45.29360697492163,10208
cajazeiras-do-piaui-pi,2202075,890054.85,235000,260.783723996484,68.8543803105772,3413
mata-rs,4312104,1332805.56,0,260.7719741733516,0,5111
campo-belo-do-sul-sc,4203402,2140084.81,1915862.1400000001,260.6045798830979,233.30030930345836,8212
paracambi-rj,3303609,11730596.04,4829142.05,260.5872587524436,107.27612515550027,45016
